,1st Flr SF,2nd Flr SF,3Ssn Porch,Bedroom AbvGr,Bsmt Full Bath,Bsmt Half Bath,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,Enclosed Porch,Fireplaces,Full Bath,Garage Area,Garage Cars,Garage Yr Blt,Gr Liv Area,Half Bath,Id,Kitchen AbvGr,Lot Area,Lot Frontage,Low Qual Fin SF,MS SubClass,Mas Vnr Area,Misc Val,Mo Sold,Open Porch SF,Overall Cond,Overall Qual,PID,Pool Area,SalePrice,Screen Porch,TotRms AbvGrd,Total Bsmt SF,Wood Deck SF,Year Built,Year Remod/Add,Yr Sold
117,1638,0,0,2,1.0,0.0,587.0,1027.0,0.0,0,1,2,495.0,2.0,2000.0,1638,0,1168,1,4765,68.87899941826643,0,120,260.0,0,7,68,5,9,533215020,0,300000,0,5,1614.0,230,2000,2000,2008
118,1721,0,0,3,1.0,0.0,0.0,988.0,0.0,0,2,2,626.0,2.0,1960.0,1721,0,1396,1,10532,68.87899941826643,0,190,275.0,0,12,84,3,5,905226110,0,145000,0,7,988.0,50,1960,1960,2008
119,928,836,0,3,1.0,0.0,107.0,821.0,0.0,0,0,2,470.0,2.0,1997.0,1764,1,838,1,15426,65.0,0,60,0.0,0,8,99,5,6,907130100,0,231500,0,7,928.0,276,1997,1997,2009
120,996,0,0,3,1.0,0.0,706.0,290.0,0.0,0,1,1,0.0,0.0,1978.6775193798449,996,0,1492,1,13907,63.0,0,30,0.0,0,7,0,6,5,908127120,0,108000,0,6,996.0,144,1940,1969,2008
121,1202,0,0,3,0.0,1.0,565.0,435.0,202.0,120,0,1,304.0,1.0,1956.0,1202,0,637,1,8750,70.0,0,20,0.0,0,11,35,5,5,535178040,0,120000,0,6,1202.0,0,1956,1956,2009
122,988,0,0,3,1.0,0.0,161.0,827.0,0.0,0,0,1,572.0,2.0,1963.0,988,0,1826,1,9945,68.87899941826643,0,20,57.0,0,10,0,5,5,532377140,0,128500,0,5,988.0,0,1961,1961,2007
123,1028,0,0,2,0.0,0.0,1008.0,0.0,0.0,130,1,1,360.0,2.0,1927.0,1028,0,173,1,8960,56.0,0,30,0.0,0,3,0,6,5,902106140,0,115000,0,5,1008.0,0,1927,1950,2010
124,720,564,0,2,0.0,0.0,408.0,312.0,0.0,0,0,1,240.0,1.0,1948.0,1284,1,715,1,3500,50.0,0,50,0.0,0,4,35,7,5,902301080,0,110000,0,5,720.0,0,1947,1950,2009
125,1599,1345,0,3,0.0,0.0,584.0,410.0,0.0,16,1,2,864.0,3.0,1977.0,2944,2,1183,1,24572,68.87899941826643,0,60,1050.0,0,6,70,3,9,533350090,0,150000,0,9,994.0,140,1977,1977,2008
126,707,707,0,3,0.0,0.0,707.0,0.0,0.0,0,1,2,403.0,2.0,2004.0,1414,1,2433,1,9056,74.0,0,60,0.0,0,10,35,5,8,528235130,0,178000,0,6,707.0,100,2004,2004,2006
127,959,650,0,3,0.0,0.0,637.0,0.0,0.0,0,2,1,579.0,3.0,1963.0,1609,1,2866,1,12320,70.0,0,70,0.0,0,5,0,7,7,909282060,0,199500,104,8,637.0,0,1932,1990,2006
128,813,712,0,3,1.0,0.0,113.0,700.0,0.0,0,1,2,400.0,2.0,1997.0,1525,1,2311,1,8238,60.0,0,60,0.0,0,5,72,5,6,527105060,0,183500,0,6,813.0,421,1997,1998,2006
129,1092,564,0,3,0.0,0.0,367.0,257.0,0.0,0,1,1,288.0,1.0,1967.0,1656,1,1551,1,6000,75.0,0,80,0.0,0,7,180,5,5,910205010,0,126000,100,7,624.0,0,1967,1967,2008
130,1055,0,0,2,0.0,0.0,677.0,378.0,0.0,0,0,2,440.0,2.0,1977.0,1055,0,1049,1,2529,24.0,0,120,0.0,0,9,38,6,7,527454120,0,148500,0,4,1055.0,0,1977,1977,2008
131,676,676,0,4,0.0,1.0,676.0,0.0,0.0,128,0,2,720.0,2.0,1939.0,1352,0,657,1,10800,60.0,0,60,0.0,0,8,0,7,5,535376060,0,149000,0,7,676.0,187,1939,2006,2009
132,855,601,0,3,0.0,0.0,466.0,389.0,0.0,0,1,2,440.0,2.0,1977.0,1456,1,414,1,2349,24.0,0,160,0.0,0,5,28,5,6,527454130,0,137900,0,6,855.0,0,1977,1977,2009
133,1719,0,0,1,2.0,0.0,100.0,1619.0,0.0,0,2,1,473.0,2.0,1993.0,1719,1,1181,1,10846,32.0,0,120,0.0,0,5,30,5,8,533250160,0,324000,0,6,1719.0,122,1993,1993,2008
134,864,0,0,2,1.0,0.0,396.0,468.0,0.0,96,0,1,0.0,0.0,1978.6775193798449,864,0,1514,1,5604,67.0,0,30,0.0,0,4,0,6,5,909100170,0,98000,0,5,864.0,0,1925,1950,2008
135,483,504,0,2,0.0,1.0,25.0,458.0,0.0,0,0,1,264.0,1.0,1973.0,987,1,1040,1,1680,21.0,0,160,359.0,0,2,0,5,6,527450110,0,103400,0,5,483.0,52,1973,1973,2008
136,780,240,0,2,0.0,0.0,780.0,0.0,0.0,176,0,1,0.0,0.0,1978.6775193798449,1020,0,216,1,6342,54.0,0,50,0.0,0,5,0,8,5,905101100,0,94000,0,6,780.0,0,1875,1996,2010
137,1554,0,0,2,0.0,0.0,1530.0,24.0,0.0,0,1,2,627.0,2.0,2006.0,1554,0,1720,1,4590,34.0,0,120,108.0,0,8,73,5,8,528181060,0,209500,0,6,1554.0,156,2006,2006,2007
138,1528,1862,0,5,0.0,0.0,1528.0,0.0,0.0,0,1,3,758.0,3.0,2006.0,3390,1,2331,1,18062,60.0,0,60,662.0,0,9,34,5,10,527210040,0,545224,0,10,1528.0,204,2006,2006,2006
139,780,780,0,3,0.0,0.0,780.0,0.0,0.0,0,0,1,0.0,0.0,1978.6775193798449,1560,1,204,1,12900,60.0,0,70,0.0,0,5,0,8,6,903426200,0,159900,168,7,780.0,344,1912,2009,2010
140,864,0,0,2,0.0,0.0,744.0,120.0,0.0,0,0,1,400.0,2.0,1951.0,864,0,19,1,19138,140.0,0,20,0.0,0,6,0,5,4,527276150,0,141000,0,4,864.0,0,1951,1951,2010
141,1008,881,0,3,0.0,0.0,250.0,732.0,0.0,0,1,2,431.0,2.0,2000.0,1889,1,2438,1,8658,68.87899941826643,0,60,0.0,0,4,0,5,6,528275080,0,215000,0,9,982.0,0,2000,2000,2006
142,1040,0,0,3,1.0,0.0,381.0,659.0,0.0,0,0,1,260.0,1.0,1962.0,1040,1,89,1,6897,68.87899941826643,0,20,0.0,0,4,104,8,5,532378110,0,127000,0,6,1040.0,0,1962,2010,2010
143,1172,0,0,3,1.0,0.0,218.0,954.0,0.0,0,0,1,366.0,1.0,1954.0,1172,0,240,1,9525,75.0,0,20,0.0,0,6,0,7,5,905452160,0,128000,0,5,1172.0,240,1954,1998,2010
144,1418,0,224,1,1.0,0.0,610.0,1032.0,0.0,0,1,1,852.0,3.0,2010.0,1418,1,105,1,12853,57.0,0,20,0.0,0,4,192,5,8,533238045,0,267916,0,6,1642.0,160,2010,2010,2010
145,959,408,0,3,0.0,0.0,459.0,425.0,0.0,0,1,1,560.0,1.0,1978.0,1367,0,2020,1,6240,52.0,0,50,0.0,0,11,0,6,6,903233180,0,127500,120,6,884.0,0,1931,1950,2007
146,495,1427,0,4,0.0,0.0,0.0,0.0,0.0,177,1,3,672.0,2.0,2003.0,1922,0,888,1,7301,64.0,0,85,500.0,0,7,0,5,7,908128060,0,198500,0,7,0.0,0,2003,2003,2009
147,1422,0,0,3,0.0,0.0,606.0,588.0,228.0,0,1,2,576.0,2.0,1981.0,1422,0,1019,1,12090,78.0,0,20,210.0,0,6,0,6,6,527302050,0,175500,0,7,1422.0,276,1981,1981,2008
148,985,857,0,3,1.0,0.0,144.0,841.0,0.0,0,1,2,486.0,2.0,2000.0,1842,1,2132,1,8826,68.87899941826643,0,60,144.0,0,7,96,5,7,907192040,0,217500,0,7,985.0,193,2000,2000,2007
149,888,1074,0,4,0.0,0.0,888.0,0.0,0.0,364,1,1,572.0,2.0,1915.0,1962,1,203,1,8094,57.0,0,50,0.0,0,6,0,5,4,903426180,0,149500,0,9,888.0,160,1915,1950,2010
150,1120,0,0,3,0.0,1.0,220.0,644.0,0.0,0,1,1,656.0,2.0,1966.0,1120,0,420,1,10710,68.87899941826643,0,20,165.0,1200,7,162,7,5,527455280,0,148800,0,5,864.0,0,1966,2004,2009
151,1992,876,0,4,0.0,0.0,1752.0,240.0,0.0,0,1,3,716.0,3.0,2005.0,2868,1,2333,1,16056,85.0,0,60,208.0,0,7,108,5,9,527212030,0,556581,0,11,1992.0,214,2005,2006,2006
152,1478,0,0,3,1.0,0.0,628.0,189.0,661.0,0,2,1,442.0,2.0,1957.0,1478,1,632,1,8400,70.0,0,20,0.0,0,6,0,3,6,535152230,0,156500,216,6,1478.0,114,1957,1957,2009
153,950,1045,0,4,1.0,0.0,245.0,685.0,0.0,0,1,2,610.0,2.0,1995.0,1995,1,2800,1,11250,90.0,0,60,0.0,0,7,170,5,7,907285100,0,237000,0,8,930.0,275,1995,1996,2006
154,912,0,0,2,0.0,1.0,522.0,111.0,279.0,0,0,1,297.0,1.0,1958.0,912,0,1885,1,7535,70.0,0,20,0.0,480,6,285,7,5,534276160,0,120000,0,5,912.0,12,1958,1985,2007
155,1326,0,0,3,1.0,0.0,408.0,918.0,0.0,0,0,2,388.0,2.0,2005.0,1326,0,1734,1,12216,88.0,0,20,0.0,2000,6,23,5,6,528221050,0,203000,0,6,1326.0,120,2005,2005,2007
156,1204,0,0,2,0.0,0.0,1191.0,0.0,0.0,0,0,2,461.0,2.0,1987.0,1204,0,2327,1,3701,30.0,0,120,0.0,0,8,70,5,8,527182020,0,130000,0,5,1191.0,120,1987,1987,2006
157,798,813,0,4,1.0,0.0,0.0,674.0,106.0,0,0,1,442.0,2.0,1964.0,1611,1,1282,1,9760,80.0,0,60,360.0,0,6,128,6,6,535476370,0,167900,189,7,780.0,328,1964,1964,2008
158,960,0,0,3,1.0,0.0,171.0,789.0,0.0,0,0,1,576.0,2.0,1970.0,960,0,2688,1,9873,60.0,0,190,160.0,0,5,288,5,4,903425340,0,129000,0,6,960.0,0,1970,1970,2006
159,1236,0,0,2,0.0,1.0,710.0,360.0,0.0,0,1,1,447.0,1.0,1957.0,1236,0,2581,1,10011,72.0,0,20,64.0,0,5,0,6,5,535180070,0,134450,0,6,1070.0,0,1957,1996,2006
160,1416,0,0,3,0.0,0.0,816.0,0.0,0.0,112,0,2,576.0,2.0,2007.0,1416,0,2067,1,25339,68.87899941826643,0,30,0.0,0,8,0,7,5,905226050,0,112000,0,7,816.0,0,1918,2007,2007
161,946,927,0,3,1.0,0.0,0.0,608.0,321.0,0,1,2,619.0,2.0,1988.0,1873,1,2115,1,8883,68.87899941826643,0,60,360.0,0,5,48,5,7,906403060,0,207000,144,7,929.0,108,1988,1988,2007
162,1088,1040,0,4,0.0,0.0,1040.0,0.0,0.0,0,0,2,0.0,0.0,1978.6775193798449,2128,0,754,2,3000,50.0,0,90,0.0,0,9,56,1,5,903430070,0,62500,0,11,1040.0,0,1922,1950,2009
163,764,862,0,2,1.0,0.0,191.0,573.0,0.0,0,0,2,474.0,2.0,2003.0,1626,1,1079,1,2448,36.0,0,160,106.0,0,10,27,5,7,528188150,0,154000,0,6,764.0,0,2003,2004,2008
164,816,0,0,2,1.0,0.0,108.0,708.0,0.0,0,0,1,308.0,1.0,1957.0,816,0,2615,1,7100,73.0,0,20,0.0,0,7,0,7,5,535404080,0,129900,0,5,816.0,0,1957,1957,2006
165,536,576,0,3,0.0,0.0,175.0,129.0,232.0,0,0,1,336.0,1.0,1976.0,1112,1,329,1,2592,36.0,0,160,0.0,0,4,0,3,5,923225440,0,85000,0,4,536.0,182,1976,1976,2010
166,572,539,0,2,0.0,0.0,572.0,0.0,0.0,176,1,1,288.0,1.0,1982.0,1111,0,1320,1,5700,68.87899941826643,0,50,0.0,0,8,0,7,7,902401010,0,116900,0,5,572.0,0,1926,1950,2008
167,855,586,0,3,0.0,0.0,544.0,311.0,0.0,0,1,2,440.0,2.0,1978.0,1441,1,416,1,2289,24.0,0,160,0.0,0,4,0,6,6,527455060,0,148500,0,7,855.0,28,1978,1978,2009
168,672,252,0,2,1.0,0.0,324.0,348.0,0.0,0,0,1,280.0,1.0,1941.0,924,0,284,1,12180,60.0,0,190,0.0,0,7,0,4,4,908226130,0,80000,0,5,672.0,0,1941,1950,2010
169,1126,0,0,2,1.0,0.0,0.0,104.0,956.0,0,0,1,506.0,2.0,1984.0,1126,0,1385,1,7400,68.87899941826643,0,85,0.0,0,3,0,5,5,905108170,0,152000,0,5,1060.0,178,1984,1984,2008
170,992,0,0,3,0.0,0.0,381.0,0.0,0.0,56,0,1,319.0,1.0,1954.0,992,0,275,1,8842,68.0,0,20,0.0,0,1,0,6,5,908102110,0,155891,0,6,381.0,60,1954,1954,2010
171,752,624,0,3,0.0,0.0,768.0,0.0,0.0,144,0,1,576.0,2.0,1977.0,1376,0,2024,1,8850,60.0,0,50,0.0,0,2,54,7,6,903401070,0,165000,0,7,768.0,0,1920,1950,2007
172,1218,0,0,2,0.0,0.0,1218.0,0.0,0.0,0,0,2,676.0,2.0,2009.0,1218,0,68,1,9215,92.0,0,20,0.0,0,4,136,5,7,528456160,0,204500,0,4,1218.0,0,2009,2010,2010
173,888,756,0,3,0.0,0.0,342.0,386.0,0.0,0,2,1,312.0,1.0,1942.0,1644,1,1910,1,9480,79.0,0,70,224.0,0,6,0,7,5,534479140,0,146500,0,7,728.0,168,1942,1995,2007
174,1601,0,0,3,0.0,0.0,567.0,704.0,0.0,0,1,2,478.0,2.0,1978.0,1601,0,381,1,11880,82.0,0,20,206.0,0,4,0,5,7,527356040,0,157000,0,7,1271.0,0,1978,1978,2009
175,1313,1182,0,5,0.0,0.0,1313.0,0.0,0.0,0,1,2,342.0,2.0,1950.0,2495,0,1323,1,10800,60.0,0,70,0.0,0,12,299,7,7,902405070,0,184000,0,10,1313.0,0,1890,1999,2008
176,807,702,0,3,1.0,0.0,326.0,457.0,0.0,0,1,2,393.0,2.0,2002.0,1509,1,2432,1,7861,68.87899941826643,0,60,0.0,0,6,75,5,6,528235050,0,183200,0,7,783.0,100,2002,2003,2006
177,1092,0,0,3,0.0,1.0,252.0,170.0,670.0,144,1,1,288.0,1.0,1962.0,1092,0,777,1,11616,68.87899941826643,0,20,116.0,0,9,20,5,5,905200220,0,139000,0,6,1092.0,0,1962,1962,2009
178,1325,1093,0,3,1.0,0.0,138.0,1173.0,0.0,216,1,2,983.0,3.0,1993.0,2418,1,1107,1,10542,96.0,0,60,651.0,0,8,154,5,7,528365060,0,341000,0,9,1311.0,250,1993,1994,2008
179,483,504,0,2,0.0,0.0,327.0,156.0,0.0,0,0,1,264.0,1.0,1971.0,987,1,30,1,1680,21.0,0,160,504.0,0,2,0,5,6,527451180,0,96000,0,5,483.0,275,1971,1971,2010
180,1121,0,0,2,0.0,0.0,1121.0,0.0,0.0,0,0,2,440.0,2.0,2003.0,1121,0,282,1,8546,80.0,0,20,0.0,0,3,64,5,4,908208020,0,140000,0,5,1121.0,132,2003,2004,2010
181,1236,0,0,2,1.0,0.0,312.0,600.0,0.0,158,0,1,923.0,2.0,1957.0,1236,0,188,1,7407,90.0,0,20,0.0,0,4,158,7,6,902402010,0,149700,0,6,912.0,0,1957,1996,2010
182,1074,0,0,3,1.0,0.0,268.0,788.0,0.0,0,0,1,495.0,2.0,1975.0,1074,1,2356,1,10140,78.0,0,20,0.0,0,7,88,6,5,527376090,0,153500,0,6,1056.0,0,1975,1975,2006
183,733,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,1,487.0,2.0,1952.0,733,0,1554,1,14584,80.0,0,20,0.0,0,2,0,5,1,910251050,0,13100,0,4,0.0,0,1952,1952,2008
184,884,884,0,3,1.0,0.0,334.0,550.0,0.0,0,0,2,543.0,2.0,2003.0,1768,1,1464,1,8158,65.0,0,60,252.0,0,7,63,5,7,907262030,0,224900,0,8,884.0,0,2003,2003,2008
185,1266,0,0,3,0.0,0.0,1257.0,0.0,0.0,0,1,2,453.0,2.0,2005.0,1266,0,2469,1,7500,62.0,0,20,0.0,0,4,144,5,7,528488120,0,176000,0,6,1257.0,38,2005,2005,2006
186,2129,743,0,4,0.0,0.0,983.0,700.0,0.0,0,1,2,541.0,2.0,1992.0,2872,1,1834,1,10678,85.0,0,50,337.0,0,4,33,5,8,533130170,0,285000,0,9,1683.0,0,1992,2000,2007
187,1464,0,0,3,1.0,0.0,556.0,929.0,0.0,0,0,2,754.0,3.0,2007.0,1464,0,1779,1,15256,49.0,0,20,84.0,0,8,160,5,8,528429110,0,282922,0,6,1485.0,168,2007,2007,2007
188,1216,941,0,4,0.0,0.0,479.0,445.0,0.0,0,2,2,487.0,2.0,1966.0,2157,1,2569,1,14200,88.0,0,60,309.0,0,5,66,6,7,535125060,0,226000,0,8,924.0,105,1966,1966,2006
189,1264,1312,0,4,0.0,0.0,1234.0,0.0,0.0,0,1,2,666.0,3.0,2006.0,2576,1,2334,1,12438,82.0,0,60,466.0,0,7,100,5,8,527212040,0,361919,0,10,1234.0,324,2006,2006,2006
190,1414,1384,0,3,1.0,0.0,180.0,1218.0,0.0,0,1,3,670.0,3.0,2005.0,2798,1,2330,1,16023,59.0,0,60,600.0,0,3,37,5,9,527210030,0,457347,0,11,1398.0,182,2005,2006,2006
191,1743,0,0,0,2.0,0.0,0.0,51.0,915.0,0,2,0,529.0,2.0,1976.0,1743,1,2119,1,20064,155.0,0,20,0.0,0,5,0,6,8,906475170,0,279000,0,5,966.0,646,1976,1976,2007
192,1567,0,0,2,1.0,0.0,0.0,1567.0,0.0,0,2,2,714.0,2.0,1977.0,1567,0,988,1,9819,68.87899941826643,0,20,0.0,0,5,32,5,6,924100040,0,196000,0,5,1567.0,264,1977,1977,2009
193,1370,0,0,3,0.0,0.0,1090.0,0.0,0.0,0,1,2,479.0,2.0,1976.0,1370,0,382,1,10400,80.0,0,20,189.0,0,6,0,5,7,527359050,0,152000,0,6,1090.0,0,1976,1976,2009
194,1338,1296,0,6,1.0,1.0,748.0,500.0,0.0,0,0,2,968.0,4.0,1969.0,2634,2,670,2,11643,91.0,0,90,368.0,0,8,0,5,5,535402330,0,200000,0,12,1248.0,0,1969,1969,2009
195,1590,0,0,2,1.0,0.0,448.0,1122.0,0.0,0,0,2,754.0,3.0,2005.0,1590,1,2760,1,11645,78.0,0,20,198.0,0,8,80,5,8,906392120,0,294900,0,6,1570.0,176,2005,2006,2006
196,1450,0,0,2,0.0,0.0,1450.0,0.0,0.0,0,0,2,788.0,3.0,2008.0,1450,0,543,1,7328,61.0,0,20,140.0,0,2,93,5,7,531376090,0,224243,0,6,1450.0,0,2008,2009,2009
197,846,492,0,3,0.0,0.0,832.0,0.0,0.0,208,0,2,528.0,2.0,1974.0,1338,0,2835,1,7822,72.0,0,50,0.0,0,5,0,3,6,908227010,0,92000,0,7,832.0,0,1915,1950,2006
198,728,728,0,3,0.0,0.0,728.0,0.0,0.0,0,1,2,400.0,2.0,2007.0,1456,1,1735,1,9018,65.0,0,60,0.0,0,7,24,5,7,528221090,0,179540,0,8,728.0,100,2007,2007,2007
199,2392,0,0,3,0.0,0.0,2336.0,56.0,0.0,0,1,2,968.0,3.0,2003.0,2392,0,448,1,13472,103.0,0,20,922.0,0,6,105,5,10,528166060,0,386250,0,8,2392.0,248,2003,2003,2009
200,530,462,0,2,1.0,0.0,27.0,503.0,0.0,0,0,1,297.0,1.0,1970.0,992,0,2287,1,1533,68.87899941826643,0,180,0.0,0,7,97,5,4,923228200,0,106500,0,4,530.0,112,1970,1970,2007
201,1026,981,0,3,1.0,0.0,252.0,765.0,0.0,0,1,2,812.0,3.0,2008.0,2007,1,524,1,11003,85.0,0,60,160.0,0,4,52,5,10,528477050,0,310000,0,10,1017.0,168,2008,2008,2009
202,1108,1277,0,4,0.0,0.0,1066.0,0.0,0.0,0,1,2,600.0,3.0,1998.0,2385,1,1767,1,10790,83.0,0,60,275.0,0,5,38,5,7,528348030,0,252000,0,8,1066.0,120,1998,1998,2007
203,918,728,0,4,0.0,0.0,554.0,364.0,0.0,0,2,2,240.0,1.0,1941.0,1646,0,2206,1,7128,53.0,0,75,0.0,0,8,0,5,7,909254130,0,164000,126,7,918.0,0,1941,1950,2007
204,728,728,0,3,0.0,0.0,728.0,0.0,0.0,0,0,2,400.0,2.0,2007.0,1456,1,1740,1,7713,64.0,0,60,16.0,0,7,24,5,7,528222080,0,177594,0,7,728.0,100,2007,2007,2007
205,548,492,0,2,0.0,0.0,252.0,276.0,0.0,32,0,1,624.0,2.0,1979.0,1040,0,199,1,6240,52.0,0,50,0.0,0,5,0,7,5,903232190,0,123900,0,5,528.0,306,1936,1980,2010
206,1370,1254,0,4,1.0,0.0,242.0,1128.0,0.0,0,1,2,864.0,3.0,1918.0,2624,1,2214,1,22420,86.0,0,70,0.0,0,11,0,6,6,909275310,0,239000,0,10,1370.0,0,1918,1950,2007
207,1264,0,0,2,1.0,0.0,1026.0,42.0,0.0,0,1,1,528.0,2.0,1965.0,1264,0,323,1,15300,85.0,0,20,0.0,0,6,0,5,5,923201020,0,169000,0,7,1068.0,0,1965,1977,2010
208,1557,0,0,2,0.0,0.0,1374.0,0.0,0.0,0,1,2,420.0,2.0,2003.0,1557,0,2421,1,3196,68.87899941826643,0,120,18.0,0,10,20,5,7,528228325,0,234000,0,7,1374.0,143,2003,2004,2006
209,1287,0,0,2,1.0,0.0,0.0,841.0,116.0,0,2,1,541.0,2.0,1977.0,1287,1,952,1,9360,72.0,0,85,0.0,0,11,39,7,6,914475030,0,173000,120,5,957.0,302,1977,1977,2009
210,1004,0,0,2,1.0,0.0,426.0,578.0,0.0,0,1,1,480.0,2.0,1970.0,1004,0,24,1,11241,68.87899941826643,0,20,180.0,700,3,0,7,6,527402200,0,149000,0,5,1004.0,0,1970,1970,2010
211,1162,0,0,3,0.0,0.0,1162.0,0.0,0.0,0,0,2,483.0,2.0,2007.0,1162,0,1139,1,9260,81.0,0,20,0.0,0,3,32,5,7,531376070,0,170000,0,6,1162.0,0,2007,2007,2008
212,1436,0,0,3,0.0,0.0,1436.0,0.0,0.0,0,0,2,529.0,2.0,2008.0,1436,0,518,1,7993,90.0,0,20,98.79773063640849,0,10,121,5,7,528458020,0,225000,0,6,1436.0,0,2008,2009,2009
213,960,0,0,3,1.0,0.0,326.0,634.0,0.0,0,0,1,300.0,1.0,1963.0,960,0,1390,1,9239,94.0,0,20,0.0,0,5,0,8,5,905201020,0,144900,0,6,960.0,168,1963,2003,2008
214,1196,0,0,3,1.0,0.0,126.0,1070.0,0.0,168,0,1,336.0,1.0,1968.0,1196,0,277,1,10044,60.0,0,20,0.0,0,6,0,6,5,908102170,0,144000,0,6,1196.0,257,1968,1968,2010
215,1269,0,0,2,0.0,0.0,1232.0,24.0,0.0,0,1,2,430.0,2.0,2004.0,1269,0,54,1,3182,43.0,0,120,16.0,0,4,20,5,8,528228440,0,192000,144,6,1256.0,146,2004,2005,2010
216,1031,0,0,2,1.0,0.0,100.0,931.0,0.0,0,0,1,230.0,1.0,1952.0,1031,0,649,1,7626,60.0,0,20,0.0,0,3,0,8,5,535353040,0,145500,0,5,1031.0,0,1952,2005,2009
217,448,272,0,1,0.0,0.0,448.0,0.0,0.0,70,0,1,280.0,1.0,1900.0,720,0,2600,1,7008,60.0,0,50,0.0,0,3,0,8,4,535377100,0,86900,0,5,448.0,0,1900,1998,2006
218,1505,0,162,2,1.0,0.0,481.0,1024.0,0.0,0,1,1,505.0,2.0,1953.0,1505,0,617,1,12160,128.0,0,20,90.0,0,2,0,4,6,534475185,0,149500,0,6,1505.0,0,1953,1953,2009
219,954,0,0,2,0.0,0.0,920.0,0.0,0.0,0,1,1,240.0,1.0,1938.0,954,0,2209,1,6305,50.0,0,30,0.0,0,6,0,7,5,909256120,0,119750,0,5,920.0,0,1938,1950,2007
220,750,750,0,3,0.0,0.0,750.0,0.0,0.0,0,0,2,564.0,2.0,2005.0,1500,1,2814,1,8846,68.0,0,60,0.0,0,8,35,5,6,907418020,0,173900,0,6,750.0,0,2005,2006,2006
221,1050,0,0,3,1.0,0.0,135.0,915.0,0.0,0,0,1,368.0,1.0,1961.0,1050,0,2542,1,10659,68.87899941826643,0,20,0.0,0,1,319,6,5,534275010,0,136500,0,6,1050.0,0,1961,1961,2006
222,2079,608,0,4,0.0,0.0,2062.0,0.0,0.0,0,0,2,618.0,2.0,1994.0,2687,1,2323,1,13108,68.0,0,160,0.0,0,12,12,5,8,527146135,0,270000,0,9,2062.0,168,1994,1994,2006
223,1252,0,0,1,1.0,0.0,93.0,429.0,1080.0,0,1,1,564.0,2.0,1960.0,1252,0,1393,1,13500,68.87899941826643,0,20,0.0,0,3,0,7,6,905202230,0,235000,0,4,1602.0,409,1960,1975,2008
224,774,656,0,3,0.0,0.0,384.0,0.0,0.0,0,1,2,400.0,2.0,1999.0,1430,1,490,1,7750,62.0,0,80,0.0,0,3,0,5,7,528290190,0,156000,0,7,384.0,0,1999,2000,2009
225,1114,0,0,3,1.0,0.0,278.0,836.0,0.0,0,0,2,576.0,2.0,2004.0,1114,0,542,1,12450,60.0,0,20,0.0,0,6,42,5,5,531375130,0,153000,0,6,1114.0,0,2003,2004,2009
226,1224,0,0,2,1.0,0.0,341.0,883.0,0.0,0,0,2,402.0,2.0,1999.0,1224,0,973,1,4500,68.87899941826643,0,120,425.0,0,6,304,5,6,923203190,0,165000,0,5,1224.0,0,1999,1999,2009
227,1134,1370,0,4,0.0,0.0,1122.0,0.0,0.0,0,1,2,656.0,3.0,2005.0,2504,1,1012,1,11198,77.0,0,60,245.0,0,6,39,5,9,527212050,0,325000,0,11,1122.0,144,2005,2007,2008
228,760,595,0,3,0.0,0.0,195.0,533.0,0.0,0,0,2,528.0,2.0,1966.0,1355,0,2218,1,6221,79.0,0,190,0.0,0,10,0,5,5,909281020,0,140000,144,5,728.0,0,1941,1950,2007
229,1497,797,0,5,0.0,0.0,366.0,375.0,0.0,0,1,3,658.0,2.0,1963.0,2294,0,2033,1,13200,120.0,0,80,234.0,0,4,110,6,6,903453080,0,202500,0,9,741.0,0,1963,1963,2007
230,1702,0,0,1,1.0,0.0,162.0,1540.0,0.0,0,1,1,1052.0,3.0,2008.0,1702,1,1071,1,8769,65.0,0,120,766.0,0,10,72,5,9,528180140,0,367294,224,7,1702.0,0,2008,2008,2008
231,1509,0,0,3,1.0,0.0,678.0,783.0,0.0,0,1,2,600.0,2.0,1988.0,1509,0,1583,1,10200,85.0,0,80,219.0,0,8,0,5,6,916403230,0,175000,0,5,1461.0,224,1988,1989,2008
232,961,756,0,3,1.0,0.0,540.0,216.0,0.0,272,1,1,642.0,3.0,1998.0,1717,0,2858,1,9550,60.0,0,70,0.0,0,2,35,5,7,909275230,0,140000,0,7,756.0,0,1915,1970,2006
233,1240,0,0,3,0.0,1.0,970.0,215.0,80.0,0,0,2,528.0,2.0,1985.0,1240,0,2265,1,10331,42.0,0,20,0.0,0,7,0,7,7,916403040,0,174000,0,6,1265.0,232,1985,1985,2007
234,1166,0,0,2,1.0,0.0,201.0,655.0,0.0,0,0,2,400.0,2.0,2005.0,1166,0,1088,1,9587,59.0,0,80,182.0,0,7,0,5,7,528235180,0,190000,0,5,856.0,212,2005,2005,2008
235,764,700,0,3,0.0,0.0,504.0,0.0,0.0,176,0,2,0.0,0.0,1978.6775193798449,1464,0,698,1,9900,90.0,0,70,0.0,0,3,0,8,5,902105060,0,129000,0,7,504.0,0,1910,2002,2009
236,1652,0,0,3,1.0,0.0,206.0,1386.0,0.0,0,1,1,510.0,2.0,1959.0,1652,1,1896,1,22002,68.87899941826643,0,20,136.0,0,7,0,7,6,534425015,0,200000,201,6,1592.0,0,1959,1991,2007
